level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	12	16	1209	890	26	21	0	[0
5	1	14	1	12	17	1335	901	8	2	80	~
4	1	14	1	13	0	203	921	316	25	-1	
5	1	14	1	13	1	203	922	27	22	0	-!
5	1	14	1	13	2	232	923	14	21	0	炮
5	1	14	1	13	3	247	923	13	23	30	多
5	1	14	1	13	4	263	922	14	23	88	價
5	1	14	1	13	5	278	921	29	24	14	入
5	1	14	1	13	6	309	922	28	22	0	旺
5	1	14	1	13	7	339	921	14	24	12	基
5	1	14	1	13	8	354	921	14	24	18	梳
5	1	14	1	13	9	386	921	13	24	30	台
5	1	14	1	13	10	400	923	15	21	0	和
5	1	14	1	13	11	415	921	14	24	73	其
5	1	14	1	13	12	430	922	14	23	74	他
5	1	14	1	13	13	446	923	13	21	35	全
5	1	14	1	13	14	460	923	14	21	0	箇
5	1	14	1	13	15	476	921	43	23	0	導
5	1	14	1	13	16	0	0	1654	2339	46	的
4	1	14	1	14	0	232	953	1224	25	-1	
5	1	14	1	14	1	232	954	44	23	0	鐵
5	1	14	1	14	2	278	954	29	23	0	穌
5	1	14	1	14	3	309	955	27	23	0	崔
5	1	14	1	14	4	339	954	14	23	0	毀
5	1	14	1	14	5	354	953	14	23	22	角
5	1	14	1	14	6	370	953	74	24	2	各
5	1	14	1	14	7	446	954	13	23	0	澳
5	1	14	1	14	8	656	967	8	2	57	-
5	1	14	1	14	9	769	966	8	3	75	~
5	1	14	1	14	10	881	966	8	3	51	~
5	1	14	1	14	11	978	955	24	19	30	590
5	1	14	1	14	12	1109	966	8	2	91	~
5	1	14	1	14	13	1205	955	25	18	9	590
5	1	14	1	14	14	1328	954	14	19	76	和
5	1	14	1	14	15	1431	954	25	19	45	535
4	1	14	1	15	0	202	985	1254	24	-1	
5	1	14	1	15	1	202	997	12	1	73	-
5	1	14	1	15	2	216	985	29	24	0	廬
5	1	14	1	15	3	247	985	45	24	0	折
5	1	14	1	15	4	293	986	14	22	3	給
5	1	14	1	15	5	656	998	7	3	51	~
5	1	14	1	15	6	769	998	7	3	60	-
5	1	14	1	15	7	881	998	8	3	42	~
5	1	14	1	15	8	986	987	14	19	89	相
5	1	14	1	15	9	1109	997	8	3	57	-
5	1	14	1	15	10	1213	986	14	19	38	引
5	1	14	1	15	11	1319	986	22	19	68	1
5	1	14	1	15	12	1431	986	25	19	43	20
4	1	14	1	16	0	202	1017	1254	25	-1	
5	1	14	1	16	1	202	1029	11	1	57	~
5	1	14	1	16	2	216	1017	29	24	46	才
5	1	14	1	16	3	247	1019	28	23	0	他
5	1	14	1	16	4	278	1017	44	24	0	島
5	1	14	1	16	5	323	1018	30	23	0	蟻
5	1	14	1	16	6	354	1018	14	23	0	浴
5	1	14	1	16	7	655	1030	8	3	56	-
5	1	14	1	16	8	768	1030	8	3	64	~
5	1	14	1	16	9	881	1030	8	3	45	~
5	1	14	1	16	10	966	1019	36	23	71	1080
5	1	14	1	16	11	1108	1029	8	3	64	~
5	1	14	1	16	12	1193	1018	36	23	26	1,080
5	1	14	1	16	13	1419	1018	37	23	51	1,080
4	1	14	1	17	0	186	1073	1270	24	-1	
5	1	14	1	17	1	186	1073	27	23	37	同
5	1	14	1	17	2	216	1074	29	22	0	傘
5	1	14	1	17	3	247	1073	45	23	0	蜂
5	1	14	1	17	4	293	1073	14	23	0	繽
5	1	14	1	17	5	655	1085	8	3	73	-
5	1	14	1	17	6	768	1085	8	2	76	~
5	1	14	1	17	7	881	1085	7	2	77	-
5	1	14	1	17	8	966	1074	35	23	74	1623
5	1	14	1	17	9	1068	1074	15	19	71	和
5	1	14	1	17	10	1087	1074	20	22	0	1
5	1	14	1	17	11	1108	1074	7	19	0	島
5	1	14	1	17	12	1183	1074	29	22	70	和
5	1	14	1	17	13	1213	1074	16	18	42	80
5	1	14	1	17	14	1306	1073	35	23	82	1560
5	1	14	1	17	15	1408	1073	21	22	42	和
5	1	14	1	17	16	1431	1073	25	19	72	340
4	1	14	1	18	0	185	1127	348	25	-1	
5	1	14	1	18	1	185	1128	29	23	0	髓
5	1	14	1	18	2	215	1128	29	22	43	吧
5	1	14	1	18	3	246	1129	28	23	1	色
5	1	14	1	18	4	277	1127	37	24	0	島
5	1	14	1	18	5	314	1127	38	23	0	論
5	1	14	1	18	6	353	1127	13	23	28	暴
5	1	14	1	18	7	369	1127	29	23	0	此
5	1	14	1	18	8	399	1127	14	23	0	計
5	1	14	1	18	9	415	1128	13	22	88	人
5	1	14	1	18	10	430	1127	28	23	51	其
5	1	14	1	18	11	460	1129	28	21	29	天
5	1	14	1	18	12	489	1127	44	23	0	收
5	1	14	1	18	13	0	0	1654	2339	78	的
4	1	14	1	19	0	200	1159	1256	24	-1	
5	1	14	1	19	1	200	1160	29	23	0	鑰
5	1	14	1	19	2	231	1159	29	23	0	錠
5	1	14	1	19	3	262	1159	44	24	0	敗
5	1	14	1	19	4	308	1159	13	24	0	汪
5	1	14	1	19	5	323	1159	29	23	37	和
