level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	8	9	732	740	19	23	26	吃
5	1	14	1	8	10	753	740	24	19	22	全
5	1	14	1	8	11	848	740	46	23	40	人
5	1	14	1	8	12	959	740	44	22	66	18948
5	1	14	1	8	13	1062	740	55	22	53	218,892
5	1	14	1	8	14	1177	739	54	23	74	256,074
5	1	14	1	8	15	1299	739	44	23	12	是
5	1	14	1	8	16	1402	739	29	22	0	人
5	1	14	1	8	17	1433	739	25	19	32	093
4	1	14	1	9	0	187	793	59	23	-1	
5	1	14	1	9	1	187	793	44	23	0	彈
5	1	14	1	9	2	232	794	14	21	0	陛
4	1	14	1	10	0	187	826	1270	23	-1	
5	1	14	1	10	1	187	826	59	23	26	北條
5	1	14	1	10	2	769	838	8	2	15	※
5	1	14	1	10	3	882	838	8	2	62	'
5	1	14	1	10	4	996	837	8	3	66	~
5	1	14	1	10	5	1069	827	47	22	51	4197
5	1	14	1	10	6	1184	826	27	23	72	全
5	1	14	1	10	7	1214	826	16	19	28	到
5	1	14	1	10	8	1308	826	34	22	59	1386
5	1	14	1	10	9	1410	826	47	22	35	和
4	1	14	1	11	0	186	857	177	24	-1	
5	1	14	1	11	1	186	857	30	24	0	党
5	1	14	1	11	2	217	859	29	21	0	迪
5	1	14	1	11	3	248	857	115	24	1	還
4	1	14	1	12	0	203	889	1259	25	-1	
5	1	14	1	12	1	203	890	33	23	0	當
5	1	14	1	12	2	237	889	116	24	10	還
5	1	14	1	12	3	355	889	105	25	0	醋
5	1	14	1	12	4	461	889	13	24	0	和
5	1	14	1	12	5	981	891	26	21	0	次
5	1	14	1	12	6	1109	901	8	3	81	-
5	1	14	1	12	7	1209	890	26	21	23	[經
5	1	14	1	12	8	1335	901	8	2	63	-
5	1	14	1	12	9	1435	889	27	22	11	次
4	1	14	1	13	0	203	921	316	25	-1	
5	1	14	1	13	1	203	921	316	25	2	人
4	1	14	1	14	0	232	953	1224	25	-1	
5	1	14	1	14	1	232	954	44	23	0	喲
5	1	14	1	14	2	278	954	29	23	22	區
5	1	14	1	14	3	309	953	59	25	21	公信
5	1	14	1	14	4	370	953	89	24	0	電導
5	1	14	1	14	5	656	967	8	2	78	~
5	1	14	1	14	6	769	966	8	3	91	~
5	1	14	1	14	7	881	966	8	3	61	-
5	1	14	1	14	8	978	955	24	19	49	5
5	1	14	1	14	9	1109	966	8	2	72	-
5	1	14	1	14	10	1205	955	25	18	44	5
5	1	14	1	14	11	1328	954	14	19	72	生
5	1	14	1	14	12	1431	954	25	19	43	5
4	1	14	1	15	0	202	985	1254	24	-1	
5	1	14	1	15	1	202	985	90	24	0	二
5	1	14	1	15	2	293	986	14	22	0	劑
5	1	14	1	15	3	656	998	7	3	57	'
5	1	14	1	15	4	769	998	7	3	0	x
5	1	14	1	15	5	881	998	8	3	88	~
5	1	14	1	15	6	986	987	14	19	76	相
5	1	14	1	15	7	1213	986	14	19	44	相
5	1	14	1	15	8	1319	986	22	19	37	者
5	1	14	1	15	9	1431	986	25	19	61	名
4	1	14	1	16	0	202	1017	1254	25	-1	
5	1	14	1	16	1	202	1017	166	25	0	當
5	1	14	1	16	2	655	1030	8	3	59	~
5	1	14	1	16	3	768	1030	8	3	64	~
5	1	14	1	16	4	881	1030	8	3	59	-
5	1	14	1	16	5	966	1019	36	23	81	1080
5	1	14	1	16	6	1108	1029	8	3	80	-
5	1	14	1	16	7	1193	1018	36	23	34	1,080
5	1	14	1	16	8	1334	1029	8	3	50	~
5	1	14	1	16	9	1419	1018	37	23	59	1,080
4	1	14	1	17	0	186	1073	1270	24	-1	
5	1	14	1	17	1	186	1073	44	23	10	雪
5	1	14	1	17	2	231	1074	14	22	0	迪
5	1	14	1	17	3	247	1073	60	23	0	和
5	1	14	1	17	4	655	1085	8	3	78	~
5	1	14	1	17	5	768	1085	8	2	79	~
5	1	14	1	17	6	881	1085	7	2	73	-
5	1	14	1	17	7	966	1074	35	23	48	1,623
5	1	14	1	17	8	1068	1074	47	22	56	4157
5	1	14	1	17	9	1183	1074	46	22	51	480
5	1	14	1	17	10	1306	1073	35	23	81	1560
5	1	14	1	17	11	1408	1073	21	22	71	和
5	1	14	1	17	12	1431	1073	25	19	70	340
4	1	14	1	18	0	185	1127	348	25	-1	
5	1	14	1	18	1	185	1127	348	25	0	時
4	1	14	1	19	0	200	1159	1256	24	-1	
5	1	14	1	19	1	200	1159	197	24	0	全
5	1	14	1	19	2	655	1172	7	3	63	~
5	1	14	1	19	3	768	1172	7	2	27	ww
5	1	14	1	19	4	880	1171	8	3	31	'
5	1	14	1	19	5	959	1161	47	22	26	(633
5	1	14	1	19	6	1077	1161	38	22	90	3313
5	1	14	1	19	7	1221	1171	8	2	44	-
5	1	14	1	19	8	1334	1170	8	3	66	-
5	1	14	1	19	9	1448	1170	8	3	65	~
4	1	14	1	20	0	185	1191	1270	24	-1	
5	1	14	1	20	1	185	1191	90	24	88	2
5	1	14	1	20	2	277	1191	29	24	0	催產
5	1	14	1	20	3	308	1191	13	24	0	洗
5	1	14	1	20	4	323	1191	29	24	0	閃
5	1	14	1	20	5	353	1191	14	24	40	他
5	1	14	1	20	6	368	1191	29	23	9	經
5	1	14	1	20	7	654	1204	8	3	59	~
5	1	14	1	20	8	767	1204	8	2	56	~
5	1	14	1	20	9	880	1204	8	2	91	~
5	1	14	1	20	10	976	1193	24	19	0	諒
5	1	14	1	20	11	1107	1203	8	3	79	-
5	1	14	1	20	12	1333	1203	8	2	79	-
5	1	14	1	20	13	1430	1192	25	18	0	玉
4	1	14	1	21	0	184	1249	180	23	-1	
5	1	14	1	21	1	184	1249	16	23	58	與
5	1	14	1	21	2	201	1249	15	23	0	權
5	1	14	1	21	3	218	1249	15	22	0	閱
5	1	14	1	21	4	234	1249	15	23	74	時
5	1	14	1	21	5	251	1249	15	23	83	有
5	1	14	1	21	6	268	1250	15	22	96	人
5	1	14	1	21	7	284	1249	32	23	79	進
5	1	14	1	21	8	0	0	1654	2339	61	行
5	1	14	1	21	9	319	1249	13	23	96	的
5	1	14	1	21	10	334	1249	30	23	33	交易
4	1	14	1	22	0	184	1281	1271	24	-1	
5	1	14	1	22	1	184	1281	29	24	0	溪
5	1	14	1	22	2	654	1294	8	2	55	'
5	1	14	1	22	3	767	1294	8	2	70	'
5	1	14	1	22	4	880	1294	7	2	52	'
5	1	14	1	22	5	993	1293	8	3	72	'
5	1	14	1	22	6	1107	1293	8	3	94	~
5	1	14	1	22	7	1221	1293	8	2	5	品
5	1	14	1	22	8	1325	1282	15	19	61	大
5	1	14	1	22	9	1438	1281	17	19	0	D
4	1	14	1	23	0	184	1313	116	24	-1	
5	1	14	1	23	1	184	1314	29	23	0	尼
5	1	14	1	23	2	215	1313	29	24	0	賺
5	1	14	1	23	3	245	1313	45	24	0	潮
5	1	14	1	23	4	0	0	1654	2339	0	書
5	1	14	1	23	5	298	1320	2	10	79	:
4	1	14	1	24	0	200	1345	1254	24	-1	
5	1	14	1	24	1	200	1345	120	24	11	二
5	1	14	1	24	2	653	1358	8	2	31	'
5	1	14	1	24	3	749	1347	25	19	42	8
5	1	14	1	24	4	879	1357	8	3	34	'
5	1	14	1	24	5	984	1347	16	19	40	人
5	1	14	1	24	6	1107	1357	8	3	46	~
5	1	14	1	24	7	1203	1347	24	18	90	922
5	1	14	1	24	8	1324	1346	16	19	46	名
