level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	14	1	10	0	187	826	1270	23	-1	
5	1	14	1	10	1	187	826	13	23	96	期
5	1	14	1	10	2	203	826	12	22	82	内
5	1	14	1	10	3	217	826	26	23	0	贸
5	1	14	1	10	4	243	826	3	23	80	利
5	1	14	1	10	5	769	838	8	2	63	=
5	1	14	1	10	6	996	837	8	3	76	-
5	1	14	1	10	7	1069	827	47	22	42	41157
5	1	14	1	10	8	1184	826	46	23	11	三
5	1	14	1	10	9	1308	826	34	22	61	1396
5	1	14	1	10	10	1410	826	47	22	81	42.553
4	1	14	1	11	0	186	857	177	24	-1	
5	1	14	1	11	1	186	857	14	24	96	其
5	1	14	1	11	2	202	858	14	23	96	他
5	1	14	1	11	3	217	859	14	21	93	全
5	1	14	1	11	4	232	857	45	24	20	收益
5	1	14	1	11	5	279	858	5	23	80	(
5	1	14	1	11	6	286	858	21	23	93	除
5	1	14	1	11	7	306	858	14	23	86	税
5	1	14	1	11	8	320	858	26	23	0	洒
5	1	14	1	11	9	0	0	1654	2339	0	额
5	1	14	1	11	10	349	858	4	23	49	)
5	1	14	1	11	11	361	864	2	10	51	:
4	1	14	1	12	0	203	889	1259	25	-1	
5	1	14	1	12	1	203	891	28	21	95	一
5	1	14	1	12	2	0	0	1654	2339	96	分
5	1	14	1	12	3	232	889	14	24	78	人
5	1	14	1	12	4	247	889	29	24	60	联营
5	1	14	1	12	5	279	891	28	22	88	公司
5	1	14	1	12	6	310	891	13	22	70	及
5	1	14	1	12	7	324	889	14	24	91	合
5	1	14	1	12	8	340	889	13	24	0	苔
5	1	14	1	12	9	355	891	13	21	74	公司
5	1	14	1	12	10	385	889	14	24	96	其
5	1	14	1	12	11	400	890	14	24	96	他
5	1	14	1	12	12	416	891	13	21	92	全
5	1	14	1	12	13	430	889	30	24	86	面
5	1	14	1	12	14	461	889	13	24	0	提
5	1	14	1	12	15	656	902	8	3	88	-
5	1	14	1	12	16	769	902	8	3	81	'
5	1	14	1	12	17	882	902	7	2	91	=
5	1	14	1	12	18	981	891	26	21	0	0
5	1	14	1	12	19	1109	901	8	3	86	-
5	1	14	1	12	20	1209	890	26	21	50	(9)
5	1	14	1	12	21	1335	901	8	2	87	-
5	1	14	1	12	22	1435	889	27	22	55	08)
4	1	14	1	13	0	203	921	316	25	-1	
5	1	14	1	13	1	203	922	27	22	95	一
5	1	14	1	13	2	0	0	1654	2339	88	以
5	1	14	1	13	3	232	923	28	23	91	公
5	1	14	1	13	4	263	922	14	23	0	对
5	1	14	1	13	5	278	922	14	23	0	入
5	1	14	1	13	6	294	921	29	24	64	计量
5	1	14	1	13	7	324	923	13	20	64	昌
5	1	14	1	13	8	339	921	14	24	78	其
5	1	14	1	13	9	354	921	45	24	38	变动
5	1	14	1	13	10	0	0	1654	2339	64	计
5	1	14	1	13	11	400	923	15	21	84	和
5	1	14	1	13	12	415	921	14	24	77	其
5	1	14	1	13	13	430	922	14	23	96	他
5	1	14	1	13	14	446	923	13	21	89	全
5	1	14	1	13	15	460	923	14	21	62	面
5	1	14	1	13	16	476	921	28	23	81	收益
5	1	14	1	13	17	507	921	12	23	74	的
4	1	14	1	14	0	232	953	1224	25	-1	
5	1	14	1	14	1	232	954	29	23	81	金融
5	1	14	1	14	2	263	954	44	23	81	资产
5	1	14	1	14	3	0	0	1654	2339	95	的
5	1	14	1	14	4	309	955	13	21	92	公
5	1	14	1	14	5	324	955	12	23	34	刀
5	1	14	1	14	6	339	953	29	24	39	价值
5	1	14	1	14	7	370	953	14	24	0	缀
5	1	14	1	14	8	385	953	13	24	0	动
5	1	14	1	14	9	400	954	29	23	72	收益
5	1	14	1	14	10	430	954	14	23	0	尝
5	1	14	1	14	11	446	954	13	23	0	扩
5	1	14	1	14	12	656	967	8	2	79	'
5	1	14	1	14	13	769	966	8	3	92	'
5	1	14	1	14	14	881	966	8	3	90	-
5	1	14	1	14	15	978	955	24	19	21	加
5	1	14	1	14	16	1109	966	8	2	59	'
5	1	14	1	14	17	1205	955	25	18	72	520
5	1	14	1	14	18	1328	954	14	19	63	EE
5	1	14	1	14	19	1431	954	25	19	91	535
4	1	14	1	15	0	202	985	1254	24	-1	
5	1	14	1	15	1	202	985	28	24	56	机
5	1	14	1	15	2	232	985	75	24	51	二
5	1	14	1	15	3	656	998	7	3	86	'
5	1	14	1	15	4	881	998	8	3	74	-
5	1	14	1	15	5	986	987	14	19	52	|
5	1	14	1	15	6	1213	986	14	19	82	引
5	1	14	1	15	7	1319	986	22	19	0	二
5	1	14	1	15	8	1431	986	25	19	91	200
4	1	14	1	16	0	202	1017	1254	25	-1	
5	1	14	1	16	1	202	1017	166	25	36	|
5	1	14	1	16	2	655	1030	8	3	79	'
5	1	14	1	16	3	768	1030	8	3	58	'
5	1	14	1	16	4	881	1030	8	3	88	'
5	1	14	1	16	5	1108	1029	8	3	90	-
5	1	14	1	16	6	1193	1018	36	23	84	1080
5	1	14	1	16	7	1334	1029	8	3	90	-
5	1	14	1	16	8	1419	1018	37	23	89	1080
4	1	14	1	17	0	186	1073	1270	24	-1	
5	1	14	1	17	1	186	1073	12	23	96	期
5	1	14	1	17	2	201	1074	12	22	95	内
5	1	14	1	17	3	216	1074	14	21	93	全
5	1	14	1	17	4	231	1074	14	22	92	面
5	1	14	1	17	5	247	1073	29	23	94	收益
5	1	14	1	17	6	277	1073	15	22	27	总
5	1	14	1	17	7	293	1073	14	23	0	术
